1	1.75	5.23
2	1.77	2.182
3	1.8	1.9636
4	1.55	2.50708
5	1.76	2.217772
6	1.68	1.8646924
7	1.75	1.94815948
8	0.96	4.05156238
9	1.64	3.1122266764
10	1.58	2.027650843
11	1.33	2.23558085595
12	1.54	2.01966659365
13	1.74	2.59201006259
14	1.7	1.98681836755
15	1.78	2.14372878127
16	1.74	1.78559165593
17	1.74	3.57118331187
18	1.76	1.83064667672
19	1.48	2.57487784423
20	1.8	2.5747817862
21	1.73	1.86239577933
22	1.79	2.01440661822
23	1.74	1.85977987914
24	1.72	1.84891367484
25	1.76	1.86199005806
26	1.72	1.84618871571
27	1.52	2.37741475553
28	1.57	1.78565982914
29	1.61	1.71390130939
30	1.7	2.03292426153
31	1.81	2.32790607839
32	1.59	2.28750051769
33	1.53	2.08923401571
34	1.68	2.05228267531
35	1.67	1.80777197703
36	1.78	2.1855946815
37	1.77	1.93968646167
38	1.83	2.09021944357
39	1.4	3.02819429467
40	1.82	2.79909955705
41	1.64	2.05217753176
42	1.83	2.37894257359
43	1.44	2.80589706953
44	1.78	2.57406567822
45	1.83	2.34599695633
46	1.72	2.00284787561
47	1.27	3.18638405955
48	0.25	5.25887811475
49	0.9	1.88496052542
50	1.23	2.60412513812
