1	1.75	5.23
2	1.79	4.91
3	1.78	4.6078
4	1.8	4.34658
5	1.81	4.112614
6	1.8	3.889137
7	1.8	3.68567238
8	1.84	3.528919498
9	1.81	3.3584975974
10	1.75	3.20930482618
11	1.33	3.11353423553
12	0.88	3.04469273635
13	1.29	2.89538180978
14	1.84	3.06491109997
15	1.76	3.07896721979
16	1.53	2.93634281085
17	1.62	2.83293667238
18	1.22	2.74505643853
19	1.78	2.83038258456
20	1.78	2.85262657902
21	1.76	2.82046149816
22	1.8	2.79638365227
23	1.69	2.68955268279
24	1.7	2.59126259154
25	1.46	2.5266019563
26	1.68	2.47216395044
27	1.76	2.47010308824
28	1.84	2.50350165241
29	1.46	2.45265608347
30	1.75	2.44403082289
31	1.77	2.43177598403
32	1.78	2.41120215603
33	1.81	2.40030457971
34	1.56	2.35478883924
35	1.55	2.30327025757
36	1.71	2.27912659709
37	1.59	2.22600448548
38	1.79	2.26924388592
39	1.85	2.32410739161
40	1.67	2.27211281045
41	1.77	2.25372759761
42	1.64	2.21092875527
43	1.7	2.16083762193
44	1.81	2.18965020113
45	1.75	2.15441262
46	1.55	2.13193495557
47	1.42	2.11331597831
48	1.79	2.19257789205
49	1.42	2.16328161681
50	1.59	2.1072342758
