1	1.76	5.28
2	1.59	4.627
3	1.64	4.0471
4	1.79	3.74143
5	1.76	3.385019
6	1.78	3.1059527
7	1.79	2.87473091
8	1.77	2.656519103
9	1.82	2.5412074699
10	1.83	2.43596206967
11	1.82	2.32026770261
12	1.72	2.24851006053
13	1.74	2.16095599764
14	1.76	2.08720205397
15	1.84	2.12898027111
16	1.85	2.12979353085
17	1.83	2.07613948166
18	1.76	2.04647870874
19	1.14	2.1919665287
20	1.83	2.51911130508
21	1.8	2.54205808513
22	1.7	2.38574441332
23	1.8	2.36528779092
24	1.84	2.35257636287
25	1.74	2.25907333345
26	1.82	2.22734519929
27	1.74	2.15712922022
28	1.83	2.16072500931
29	1.8	2.09009082401
30	1.76	2.04372929181
31	1.78	1.99136113759
32	1.78	1.94927776214
33	1.64	1.95737928879
34	1.33	2.02188197057
35	1.68	2.12952918296
36	1.77	2.24463514963
37	1.72	2.17821402133
38	1.56	2.12581987578
39	1.83	2.28528237603
40	1.8	2.26453913853
41	1.81	2.22278792968
42	1.84	2.20380865317
43	1.82	2.13383607725
44	1.78	2.08152587209
45	1.72	2.04844920282
46	1.52	2.06237361483
47	1.82	2.21232321403
48	1.48	2.19076213437
49	1.76	2.27521578804
50	1.8	2.3094756707
