1	1.81	5.41
2	1.8	3.625
3	1.86	2.8525
4	1.79	2.40625
5	1.82	2.130625
6	1.38	2.6265625
7	0.88	3.18890625
8	1.71	3.391640625
9	1.82	3.2969140625
10	1.81	2.87900390625
11	1.85	2.60727539062
12	1.82	2.27502441406
13	1.85	2.15320556641
14	1.86	2.07194946289
15	1.83	1.9783013916
16	1.84	1.91548736572
17	1.72	2.0545753479
18	1.59	2.20070350647
19	1.76	2.13114383698
20	1.81	2.14596796036
21	1.81	2.06568200111
22	1.73	2.01399199009
23	1.76	1.88892050028
24	1.86	2.07542250276
25	1.81	1.94319237769
26	1.83	1.926836752
27	1.83	1.89853865758
28	1.81	1.884209188
29	1.78	1.90707452361
30	1.83	1.931052297
31	1.8	1.8942686309
32	1.82	1.88276307425
33	1.86	1.96419591652
34	1.77	2.00069076856
35	1.87	2.06854897913
36	1.82	1.97767269214
37	1.84	1.93213724478
38	1.64	2.17441817304
39	1.79	2.0880343112
40	1.84	2.11692976794
41	1.76	2.0220085778
42	1.37	2.51777613581
43	1.67	2.28300214445
44	1.83	2.4710581105
45	1.81	2.30780757438
46	1.83	2.19254304676
47	1.34	2.6844518936
48	1.63	2.27813576169
49	1.66	2.08952278829
50	1.62	1.87453394042
