1	1.61	4.81
2	1.58	2.941
3	1.44	2.3831
4	1.81	2.85249
5	1.83	2.532971
6	1.73	2.2000513
7	1.63	2.13267939
8	1.85	2.423509081
9	1.75	2.1223229307
10	1.67	2.06580496177
11	1.81	2.19225379248
12	1.78	1.95388105933
13	1.79	1.88324628643
14	1.78	1.83665500847
15	1.81	1.89065445103
16	1.78	1.87394386486
17	1.8	1.86337686623
18	1.79	1.83302213409
19	1.24	2.74631026992
20	1.59	2.51368668961
21	1.77	2.65582345034
22	1.75	2.23883401248
23	1.79	2.1074849947
24	1.79	1.95837941479
25	1.79	1.86976739099
26	1.65	2.05648024388
27	1.8	2.17370950381
28	1.79	1.9998190234
29	1.78	1.87537908812
30	1.81	1.90872180522
31	1.81	1.87125977308
32	1.79	1.86249509916
33	1.79	1.83099539664
34	1.63	2.08199736575
35	1.74	2.03062529181
36	1.66	1.94979404536
37	1.39	2.27738079674
38	1.54	1.99360563002
39	1.53	1.73803824541
40	1.6	1.83699409618
41	1.17	2.37562669022
42	1.4	2.05911076791
43	1.71	2.70530233471
44	1.55	2.14395931828
45	1.68	2.14759294979
46	1.43	2.21420263451
47	1.47	1.82483069018
48	1.53	1.77929652508
49	1.47	1.69546207731
50	1.18	2.0837078711
