1	1.36	4.08
2	1.02	2.754
3	1.08	1.5534
4	1.52	2.85162
5	1.7	2.885806
6	1.68	2.1458058
7	1.34	2.55141982
8	0.58	3.797361562
9	1.44	3.7818777166
10	1.49	2.66449716458
11	1.52	2.05673591929
12	1.62	2.10969812977
13	1.56	1.73944690452
14	1.57	1.61530096604
15	1.57	3.23060193207
16	1.52	1.70041584828
17	1.69	2.17361021232
18	1.33	2.53294405142
19	1.07	2.53085541297
20	1.39	2.28093231275
21	1.65	2.78101483159
22	1.75	2.56765147703
23	1.59	2.11826125489
24	1.81	2.45988261694
25	1.57	2.35212230974
26	1.39	2.35766819785
27	0.62	3.74110676034
28	1.47	3.77757801803
29	1.48	2.5265226034
30	1.33	1.87684099494
31	1.52	2.09369882897
32	1.61	2.13643895479
33	1.73	2.31219754766
34	1.66	1.86147155497
35	1.68	1.7582761891
36	1.75	1.98124980125
37	1.77	1.94312832928
38	1.78	1.88288917656
39	1.61	2.20313884318
40	1.78	2.2398514846
41	1.53	2.37714078763
42	1.24	2.63597930474
43	1.62	2.67187690128
44	1.75	2.59197969236
45	1.56	2.18338681945
46	1.1	2.95977462818
47	1.67	3.23190024206
48	1.73	2.60756364334
49	1.56	2.1461863548
50	1.65	1.9220837945
