1	2.77	8.29
2	1.83	6.588
3	1.69	4.9894
4	1.82	3.29582
5	1.83	2.502246
6	1.81	2.1939238
7	1.83	1.96730214
8	1.84	1.892003142
9	1.59	2.4226321926
10	1.5	2.41780528278
11	1.83	2.58656814733
12	1.85	2.41308372545
13	1.85	2.18998175826
14	1.84	2.00452284779
15	1.61	2.38401359262
16	1.79	2.15208615786
17	1.82	2.0895668874
18	1.84	2.05184058624
19	1.81	1.89353072201
20	1.73	2.02454848968
21	1.8	1.94298586191
22	1.79	1.84770641607
23	1.81	1.87921725357
24	1.8	1.82671784045
25	1.82	1.87549168432
26	1.82	1.86338567139
27	1.19	3.26658983636
28	1.72	2.74966149243
29	1.61	1.95554198147
30	1.51	1.94548436131
31	1.72	2.20285587608
32	1.67	1.90746204667
33	1.58	1.90346633486
34	0.85	3.46865376089
35	1.56	2.98079678875
36	1.72	2.93833936686
37	0.7	3.94682854261
38	1.22	2.27407364534
39	0.71	2.57305377674
40	0.66	2.08083197459
41	0.18	2.61370751316
42	1.48	4.39261382161
43	1.59	4.00303493031
44	0.96	2.85584271919
45	1.14	1.69681551172
46	0.82	2.01877771354
47	1.56	3.21614898805
48	1.53	2.71710253341
49	1.27	2.09109739253
50	1.8	3.09764367701
